Id,Label,department,type,type2,posid,rankint,ranktrad,location,trsl,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,eigencentrality,clustering
1167,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,18,"0,106564","0,117436","18728,734944","0,000113",21,"0,008584",0
1113,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,18,"0,109146","0,120763","18707,708013","0,000122",21,"0,008898",0
1069,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,18,"0,109146","0,120763","18438,341699","0,000125",21,"0,010799",0
918,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,20,"0,104432","0,116045","17440,75961","0,000082",21,"0,004318",0
1114,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,19,"0,101378","0,112342","17372,936523","0,000086",21,"0,004974",0
1121,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,19,"0,104965","0,118033","17329,255592","0,000062",21,"0,002261",0
1122,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,19,"0,104965","0,118033","17329,255592","0,000062",21,"0,002018",0
919,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,19,"0,104181","0,116368","17319,118386","0,000077",21,"0,003178",0
1174,六品以下軍功,軍功,Performance,NA,NA,,NA,all,NA,1,6,7,1,6,7,18,"0,109112","0,120678","17260,150279","0,00009",21,"0,004101",0
2564,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,15,"0,128477","0,150984","15450,895332","0,000085",21,"0,002227","0,2"
2573,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,127365","0,147498","12146,234546","0,000077",21,"0,002158","0,266667"
2565,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,127369","0,147502","9944,007577","0,000074",21,"0,001989","0,266667"
2572,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,132083","0,148689","7605,584782","0,000071",21,"0,002058","0,233333"
645,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,18,"0,107228","0,120118","7483,173276","0,000097",21,"0,00595","0,35"
3166,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,111161","0,124962","7112,286551","0,000064",21,"0,001642","0,233333"
2571,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,127362","0,147491","7110,444471","0,000067",21,"0,001633","0,266667"
705,加級,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,131835","0,148169","7059,656505","0,000122",21,"0,00616","0,35"
3032,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,18,"0,111099","0,12454","7037,806287","0,000064",21,"0,001642","0,2"
687,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,131887","0,147081","6870,363663","0,000068",21,"0,002278","0,2"
2574,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,132227","0,149083","6608,043038","0,000077",21,"0,002202","0,233333"
2636,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,125985","0,149227","5917,20112","0,000085",21,"0,002227","0,266667"
2556,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,132231","0,149088","5349,90922","0,000064",21,"0,00161","0,233333"
2645,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126988","0,146014","4755,618295","0,000077",21,"0,002158","0,3"
713,關督,欽差,Commission,NA,NA,,NA,provinces,NA,1,4,5,1,4,5,17,"0,119665","0,133123","4405,115222","0,000193",21,"0,014299","0,25"
714,織造,欽差,Commission,NA,NA,,NA,provinces,NA,1,4,5,1,4,5,17,"0,119665","0,133123","4405,115222","0,000193",21,"0,014299","0,25"
2576,花翎,特恩,Honorific,Performance,NA,,NA,Court,NA,1,5,6,1,5,6,16,"0,127365","0,147498","4301,510741","0,000065",21,"0,001659","0,266667"
2637,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126991","0,146019","3791,940083","0,000074",21,"0,001989","0,3"
2646,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,131074","0,147112","3270,942191","0,000077",21,"0,002202","0,266667"
2643,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126985","0,146007","2967,392888","0,000067",21,"0,001633","0,3"
1054,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2841,"0,000077",21,"0,005343",0
1153,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2841,"0,000088",21,"0,005872",0
1160,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,1,2,1,1,2,1,1,1,2841,"0,000093",21,"0,006752",0
573,交部,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,7,8,21,"0,094538","0,10652",2839,"0,000077",21,"0,005343","0,5"
702,交部,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,7,8,21,"0,096019","0,10842",2839,"0,000093",21,"0,006752","0,5"
2628,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,131081","0,147124","2638,148396","0,000064",21,"0,00161","0,266667"
2501,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127686","0,144227","2451,158206","0,000077",21,"0,002158","0,3"
2898,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,11257","0,126874","2411,863348","0,000064",21,"0,001642","0,3"
3185,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,118097","0,132101","2323,885013","0,000066",21,"0,00183","0,133333"
3051,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,114266","0,126758","2133,496445","0,000066",21,"0,00183","0,2"
3168,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,12178","0,137069","2124,425731","0,000067",21,"0,00187","0,266667"
3034,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,121774","0,136935","2124,175731","0,000067",21,"0,00187","0,2"
3134,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,12178","0,137069","2021,625541","0,000068",21,"0,002005","0,266667"
3000,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,121774","0,136935","2021,375541","0,000068",21,"0,002005","0,2"
4118,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,19,"0,110433","0,126056","1980,679841","0,000061",21,"0,001456","0,2"
2648,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,126988","0,146014","1907,453428","0,000065",21,"0,001659","0,3"
707,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,12815","0,149159","1870,964106","0,000172",21,"0,010335","0,45"
708,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,12815","0,149159","1870,964106","0,000172",21,"0,010335","0,45"
3121,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,116055","0,131658","1771,616177","0,000061",21,"0,001536","0,133333"
2493,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127689","0,144233","1763,595689","0,000074",21,"0,001989","0,3"
2987,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,19,"0,115769","0,130616","1678,088059","0,000061",21,"0,001536","0,2"
3187,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,121774","0,137057","1601,40144","0,000063",21,"0,001493","0,266667"
3053,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,17,"0,121769","0,136923","1601,15144","0,000063",21,"0,001493","0,2"
3169,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,111158","0,124959","1520,488339","0,000062",21,"0,00158","0,233333"
2492,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,128156","0,149209","1516,012192","0,000085",21,"0,002227","0,3"
3035,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,18,"0,111096","0,124536","1446,008074","0,000062",21,"0,00158","0,2"
2499,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127683","0,144217","1435,111918","0,000067",21,"0,001633","0,3"
2900,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,119705","0,133492","1434,035572","0,000067",21,"0,00187","0,333333"
2866,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,119705","0,133492","1369,969639","0,000068",21,"0,002005","0,333333"
649,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,119717","0,134025","1336,272326","0,000098",21,"0,005725","0,3"
3122,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107182","0,119991","1235,856977","0,000061",21,"0,001456","0,266667"
2988,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,18,"0,106141","0,117809","1219,214537","0,000061",21,"0,001456","0,3"
4170,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,19,"0,11122","0,128144","1212,894168","0,000059",21,"0,001403","0,15"
4171,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,19,"0,11122","0,128144","1212,894168","0,000059",21,"0,001386","0,15"
3174,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107196","0,120007","1208,853601","0,000059",21,"0,001403","0,266667"
3175,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107196","0,120007","1208,853601","0,000059",21,"0,001386","0,266667"
3040,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,18,"0,106155","0,117826","1196,987998","0,000059",21,"0,001403","0,3"
3041,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,18,"0,106155","0,117826","1196,987998","0,000059",21,"0,001386","0,3"
2411,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,20,"0,106919","0,128308","1156,183333","0,000063",21,"0,0017","0,133333"
2440,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,20,"0,106919","0,128308","1156,183333","0,000063",21,"0,0017","0,133333"
2504,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127686","0,144227","1092,495136","0,000065",21,"0,001659","0,3"
2901,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,112567","0,12687","1046,461448","0,000062",21,"0,00158","0,3"
2919,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,1197","0,133475","1031,476422","0,000063",21,"0,001493","0,333333"
2709,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,132087","0,148696","1013,178652","0,000074",21,"0,001989","0,233333"
2715,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,13208","0,148679","1013,178652","0,000067",21,"0,001633","0,233333"
2781,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,132087","0,148696","1013,178652","0,000074",21,"0,001989","0,233333"
2787,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,13208","0,148679","1013,178652","0,000067",21,"0,001633","0,233333"
2717,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,132224","0,149076","960,912021","0,000077",21,"0,002158","0,233333"
2789,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,132224","0,149076","960,912021","0,000077",21,"0,002158","0,233333"
2917,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,119032","0,133495","920,055534","0,000066",21,"0,00183","0,166667"
651,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,18,"0,112004","0,125512","821,367985","0,000122",21,"0,008898","0,35"
2853,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,11359","0,129241","810,269519","0,000061",21,"0,001536","0,2"
3992,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,20,"0,103319","0,119067","797,4375","0,000063",21,"0,0017","0,166667"
2502,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,127024","0,143374","720,194908","0,000077",21,"0,002202","0,3"
587,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,18,"0,111367","0,124698","719,421308","0,000125",21,"0,010799","0,3"
2720,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,125914","0,141579","714,836344","0,000065",21,"0,001659","0,233333"
2792,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,125914","0,141579","714,836344","0,000065",21,"0,001659","0,233333"
4116,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,18,"0,118782","0,133417","710,476372","0,000063",21,"0,001566","0,1"
2854,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,108517","0,121681","655,622219","0,000061",21,"0,001456","0,266667"
2708,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127359","0,147481","653,599014","0,000085",21,"0,002227","0,266667"
2780,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,127359","0,147481","653,599014","0,000085",21,"0,002227","0,266667"
2484,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,127034","0,143396","618,856688","0,000064",21,"0,00161","0,3"
2906,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107251","0,120202","617,485103","0,000059",21,"0,001403","0,233333"
2907,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107251","0,120202","617,485103","0,000059",21,"0,001386","0,233333"
1284,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,18,"0,112007","0,125545","613,280702","0,000067",21,"0,00187","0,3"
1303,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,18,"0,112007","0,125545","613,280702","0,000067",21,"0,00187","0,3"
3308,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,110703","0,126898","513,517361","0,000059",21,"0,001403","0,133333"
3309,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,110703","0,126898","513,517361","0,000059",21,"0,001386","0,133333"
3442,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,110703","0,126898","513,517361","0,000059",21,"0,001403","0,133333"
3443,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,110703","0,126898","513,517361","0,000059",21,"0,001386","0,133333"
4056,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,124684","0,139083","482,342045","0,000065",21,"0,001659","0,25"
3319,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,111667","0,126167","438,655968","0,000066",21,"0,00183","0,166667"
3453,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,111667","0,126167","438,655968","0,000066",21,"0,00183","0,166667"
3303,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,106453","0,119053","434,056423","0,000062",21,"0,00158","0,233333"
3437,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,106453","0,119053","434,056423","0,000062",21,"0,00158","0,233333"
3300,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,106455","0,119058","432,056423","0,000064",21,"0,001642","0,233333"
3434,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,106455","0,119058","432,056423","0,000064",21,"0,001642","0,233333"
4162,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,18,"0,106282","0,118264","430,865816","0,000064",21,"0,001642","0,2"
662,加級,大計,Performance,NA,NA,,NA,provinces,NA,2,5,7,3,6,9,19,"0,11078","0,127035","427,122711","0,000072",21,"0,003664","0,333333"
4165,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,18,"0,106278","0,118253","425,865816","0,000062",21,"0,00158","0,2"
3255,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,111","0,125319","425,502129","0,000061",21,"0,001536","0,233333"
3389,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,111","0,125319","425,502129","0,000061",21,"0,001536","0,233333"
664,加級,大計,Performance,NA,NA,,NA,provinces,NA,2,5,7,3,6,9,19,"0,11098","0,127539","423,897711","0,000072",21,"0,003404","0,333333"
4183,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,17,"0,114106","0,12643","416,75771","0,000063",21,"0,001493","0,25"
4130,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,17,"0,114111","0,126447","416,50771","0,000068",21,"0,002005","0,25"
4164,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,17,"0,114111","0,126447","416,40771","0,000067",21,"0,00187","0,25"
4181,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,18,"0,111069","0,124324","407,986015","0,000066",21,"0,00183","0,15"
480,加級,大計,Performance,NA,NA,,NA,provinces,NA,2,5,7,3,6,9,19,"0,106105","0,119509","407,122645","0,00009",21,"0,004634","0,433333"
4044,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,126135","0,145253","391,45045","0,000085",21,"0,002227","0,166667"
2718,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122939","0,138949","387,573303","0,000077",21,"0,002202","0,233333"
2790,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122939","0,138949","387,573303","0,000077",21,"0,002202","0,233333"
2700,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122927","0,138797","387,510207","0,000064",21,"0,00161","0,3"
2772,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,122927","0,138797","387,510207","0,000064",21,"0,00161","0,3"
2324,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,20,"0,105956","0,122642","385,6875","0,000063",21,"0,0017","0,166667"
4052,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,124702","0,137963","352,689363","0,000071",21,"0,002058","0,166667"
3321,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114823","0,127861","271,681634","0,000063",21,"0,001493","0,333333"
3455,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114823","0,127861","271,681634","0,000063",21,"0,001493","0,333333"
3268,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114828","0,127878","271,431634","0,000068",21,"0,002005","0,333333"
3402,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114828","0,127878","271,431634","0,000068",21,"0,002005","0,333333"
3302,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114828","0,127878","271,331634","0,000067",21,"0,00187","0,333333"
3436,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,17,"0,114828","0,127878","271,331634","0,000067",21,"0,00187","0,333333"
4053,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,124684","0,139083","266,743247","0,000077",21,"0,002158","0,25"
4117,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,19,"0,104207","0,11625","263,781598","0,000061",21,"0,001536","0,3"
4036,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,17,"0,122539","0,137436","255,372205","0,000064",21,"0,00161","0,166667"
4054,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,17,"0,12253","0,137415","252,522205","0,000077",21,"0,002202","0,166667"
4045,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,124687","0,13909","248,851543","0,000074",21,"0,001989","0,25"
4051,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,12468","0,139073","248,851543","0,000067",21,"0,001633","0,25"
481,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,19,"0,106087","0,119341","208,112397","0,000077",21,"0,003178","0,6"
663,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,19,"0,110678","0,12658","205,686356","0,000062",21,"0,002261","0,45"
665,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,19,"0,11091","0,127157","205,686356","0,000062",21,"0,002018","0,45"
479,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,19,"0,110686","0,127052","199,308371","0,000082",21,"0,004318","0,4"
1276,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,112585","0,122799","133,578752","0,000074",21,"0,001989","0,333333"
1322,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,19,"0,099978","0,109013","87,754762","0,000067",21,"0,00187","0,333333"
719,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,17,"0,116651","0,129693","85,52477","0,00009",21,"0,004101","0,35"
3256,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,106337","0,120162","80,872406","0,000061",21,"0,001456","0,2"
3390,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,19,"0,106337","0,120162","80,872406","0,000061",21,"0,001456","0,2"
1277,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,18,"0,111482","0,121377","57,916558","0,00006",21,"0,001403","0,333333"
1628,鑾儀使,鑾儀衛,Commission,NA,NA,,NA,Beijing,NA,1,4,5,1,4,5,16,"0,129346","0,14714",0,"0,000169",21,"0,009043","0,55"
1630,鑾儀使,鑾儀衛,Commission,NA,NA,,NA,Beijing,NA,1,4,5,1,4,5,20,"0,1073","0,128014",0,"0,000063",21,"0,0017","0,4"
1631,鑾儀使,鑾儀衛,Commission,NA,NA,,NA,Beijing,NA,1,3,4,1,3,4,16,"0,125851","0,143295",0,"0,000169",21,"0,009043","0,5"
1633,鑾儀使,鑾儀衛,Commission,NA,NA,,NA,Beijing,NA,1,3,4,1,3,4,20,"0,106501","0,125281",0,"0,000063",21,"0,0017","0,333333"
1571,革留,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,4,5,21,"0,094536","0,10642",0,"0,000083",21,"0,001607",1
